# ALMA, Llano de Chajnantor, alt. 5040m																		
# First column frequency in GHz.																		
# Following column(s) transmissions(s)																		
# First row PWVs																		
239.200	0.95605	0.94556	0.93475	0.92406	0.91350	0.90305	0.89272	0.88250	0.87240	0.86241	0.85254	0.84277	0.83311	0.79556	0.75966	0.72535	0.69255	0.66121
239.300	0.97229	0.96161	0.95061	0.93973	0.92898	0.91835	0.90783	0.89744	0.88715	0.87699	0.86694	0.85700	0.84717	0.80895	0.77242	0.73751	0.70414	0.67225
239.400	0.97819	0.96744	0.95636	0.94542	0.93459	0.92388	0.91329	0.90283	0.89248	0.88224	0.87212	0.86212	0.85222	0.81375	0.77697	0.74182	0.70823	0.67613
239.500	0.98079	0.97000	0.95889	0.94791	0.93704	0.92630	0.91567	0.90517	0.89479	0.88452	0.87436	0.86432	0.85440	0.81579	0.77890	0.74364	0.70994	0.67773
239.600	0.98187	0.97106	0.95993	0.94892	0.93804	0.92728	0.91663	0.90611	0.89571	0.88542	0.87525	0.86519	0.85525	0.81657	0.77961	0.74429	0.71054	0.67828
239.700	0.98191	0.97109	0.95995	0.94893	0.93804	0.92727	0.91662	0.90609	0.89568	0.88538	0.87520	0.86514	0.85518	0.81649	0.77950	0.74416	0.71038	0.67811
239.800	0.98077	0.96996	0.95882	0.94781	0.93692	0.92615	0.91550	0.90498	0.89457	0.88428	0.87411	0.86405	0.85410	0.81542	0.77846	0.74313	0.70938	0.67712
239.900	0.97506	0.96430	0.95322	0.94226	0.93143	0.92072	0.91013	0.89965	0.88930	0.87906	0.86894	0.85893	0.84904	0.81055	0.77378	0.73864	0.70507	0.67299
240.000	0.98175	0.97091	0.95974	0.94870	0.93779	0.92699	0.91632	0.90577	0.89534	0.88502	0.87482	0.86474	0.85476	0.81600	0.77895	0.74355	0.70972	0.67740
240.100	0.98378	0.97291	0.96171	0.95064	0.93969	0.92887	0.91816	0.90758	0.89712	0.88678	0.87655	0.86644	0.85644	0.81756	0.78041	0.74492	0.71101	0.67861
240.200	0.98494	0.97404	0.96283	0.95173	0.94076	0.92992	0.91919	0.90859	0.89811	0.88775	0.87750	0.86737	0.85735	0.81841	0.78119	0.74563	0.71166	0.67920
240.300	0.98567	0.97476	0.96352	0.95241	0.94143	0.93057	0.91983	0.90921	0.89871	0.88833	0.87807	0.86793	0.85790	0.81889	0.78163	0.74602	0.71201	0.67951
240.400	0.98614	0.97522	0.96396	0.95284	0.94184	0.93097	0.92021	0.90958	0.89907	0.88868	0.87841	0.86825	0.85821	0.81916	0.78185	0.74621	0.71216	0.67963
240.500	0.98630	0.97536	0.96410	0.95297	0.94196	0.93107	0.92031	0.90967	0.89915	0.88875	0.87847	0.86830	0.85825	0.81917	0.78184	0.74617	0.71209	0.67954
240.600	0.98661	0.97567	0.96439	0.95324	0.94222	0.93133	0.92055	0.90990	0.89937	0.88896	0.87867	0.86849	0.85843	0.81931	0.78194	0.74624	0.71213	0.67955
